140235
152205
151595
153275
139825
153295
152375
152275
154205
152565
153505
198397
149685
146975
160885
151425
178376
145935
141415
445325
141315
137765
145735
139325
150985
147535
143755
150006
217758
143345
181826
147195
143475
142664
141635
138935
140844
146285
145435
145555
147465
146395
146885
141755
145715
143734
143175
150345
145675
143445
149475
146935
145995
148665
149245
152195
142685
146495
147745
145835
144705
154205
149795
156585
152295
148755
249399
184166
180646
142644
142025
148615
150885
148185
141344
157695
145945
142405
143125
150665
149585
148305
145195
148145
147665
145045
151695
142505
145705
152865
143945
145915
145355
139014
147765
146685
164145
157136
153915
155265
147285
147965
156385
1445449
149575
155255
156026
152325
154296
153635
153986
154166
148995
153055
147425
145844
154315
158485
158835
183367
146295
156445
142215
157485
159395
159375
144595
144855
146185
140595
145454
147195
144065
145645
139305
138164
147965
144085
145045
139155
144865
145395
139485
199237
196587
158166
144435
140804
146315
144774
144405
151585
144825
144835
186896
147525
149005
207007
142224
144735
140405
142405
142905
144465
138425
142935
156826
148905
143445
140245
147465
153655
154196
145824
150095
145495
145915
146255
145085
143155
145585
141715
137615
137875
153705
143805
146975
139014
143825
153385
141905
145755
142285
144955
144055
144265
143935
149055
145185
145655
144135
152065
140215
149355
146525
146815
148195
141175
230878
141545
149376
143715
159755
153966
141485
151746
147765
155606
153735
145866
143705
152815
151515
154506
148766
150715
188576
160126
147375
158986
150315
151365
158956
142355
158236
392014
141475
151186
150815
143945
151985
145175
139345
148725
185696
141265
149515
141605
145465
143725
142725
141955
137784
143945
140105
148945
147305
141465
142075
146925
146315
144165
147165
144985
146266
146445
154966
153585
155006
147735
154035
152636
148585
150565
149476
145565
144065
144945
146565
145245
145005
138114
144735
150065
142105
147326
144395
143095
139894
143864
145205
145465
150845
142415
144945
196896
143405
140645
146105
144425
